TERM_CODE,CRN,PART_TERM,NO_STUDENTS,AVG_MARK,MARK_100_80,MARK_79_70,MARK_69_60,MARK_59_50,MARK_49_40,MARK_39_25,MARK_24_0,ASSESS_EXAM,ASSESS_CRSE,ASSESS_OTHER
201213,10423,S1,52, 62.37,   1.92,  25.00,  44.23,  17.31,   9.62,    .00,   1.92,    .00, 100.00,    .00
201213,10424,S1,78, 58.59,   1.28,  14.10,  42.31,  26.92,   7.69,   5.13,   2.56,    .00, 100.00,    .00
201213,10428,S1,19, 58.95,    .00,   5.26,  63.16,  21.05,   5.26,    .00,   5.26, 100.00,    .00,    .00
201213,10431,1,137, 69.09,   6.57,  43.07,  41.61,   8.76,    .00,    .00,    .00, 100.00,    .00,    .00
201213,10485,S2,67, 64.42,    .00,  34.33,  50.75,   8.96,   1.49,   1.49,   2.99,  50.00,    .00,  50.00
201213,10506,1,66, 62.05,    .00,  28.79,  48.48,  12.12,   6.06,   1.52,   3.03,  90.00,    .00,  10.00
201213,10511,S1,47, 67.47,  25.53,  25.53,  23.40,  17.02,   2.13,   6.38,    .00,  30.00,  70.00,    .00
201213,10512,S2,25, 52.08,  12.00,  12.00,  16.00,   8.00,  16.00,  28.00,   8.00,    .00, 100.00,    .00
201213,10513,S2,51, 57.10,   7.84,  21.57,  15.69,  15.69,  25.49,  11.76,   1.96,    .00,  85.00,    .00
201213,10515,S1,30, 73.27,  20.00,  43.33,  30.00,   6.67,    .00,    .00,    .00,  20.00,  80.00,    .00
201213,10517,S1,57, 64.65,    .00,  26.32,  52.63,  21.05,    .00,    .00,    .00,  65.00,    .00,  35.00
201213,10524,1,37, 70.54,  13.51,  29.73,  56.76,    .00,    .00,    .00,    .00,    .00,    .00, 100.00
201213,10525,S2,29, 60.76,    .00,  13.79,  34.48,  48.28,    .00,   3.45,    .00,  60.00,    .00,  40.00
201213,10526,S1,48, 64.48,   6.25,  29.17,  37.50,  20.83,   4.17,   2.08,    .00,  30.00,  70.00,    .00
201213,10527,S2,34, 68.12,  17.65,  29.41,  26.47,  20.59,   5.88,    .00,    .00,    .00,  50.00,  50.00
201213,10540,S2,28, 64.50,    .00,  28.57,  39.29,  28.57,   3.57,    .00,    .00,  50.00,  50.00,    .00
201213,10572,S1,147, 65.83,   9.52,  28.57,  35.37,  18.37,   6.12,   1.36,    .68, 100.00,    .00,    .00
201213,10575,S2,78, 53.12,  12.82,   5.13,  23.08,  23.08,  16.67,   6.41,  12.82,    .00,  50.00,    .00
201213,10576,S2,102, 53.84,   2.94,   8.82,  26.47,  25.49,  27.45,   5.88,   2.94,  10.00,  90.00,    .00
201213,10577,S2,147, 60.67,   7.48,  14.29,  29.25,  34.01,  11.56,   2.72,    .68,  50.00,    .00,    .00
201213,10578,S2,34, 64.26,   8.82,  32.35,  26.47,  23.53,   2.94,   2.94,   2.94,  80.00,    .00,  20.00
201213,10581,S1,9, 51.89,    .00,    .00,  33.33,  33.33,  22.22,  11.11,    .00,  15.00,  85.00,    .00
201213,10582,S1,18, 68.44,   5.56,  50.00,  22.22,  16.67,   5.56,    .00,    .00,  50.00,  50.00,    .00
201213,10583,S2,100, 56.75,   4.00,  16.00,  28.00,  23.00,  19.00,   5.00,   5.00,  10.00,  90.00,    .00
201213,10584,S2,3, 47.00,    .00,    .00,  33.33,    .00,  33.33,  33.33,    .00,  25.00,  75.00,    .00
201213,10585,S2,3, 40.33,    .00,    .00,    .00,    .00,  66.67,  33.33,    .00,  30.00,  70.00,    .00
201213,10587,1,101, 61.98,    .99,  29.70,  32.67,  23.76,   6.93,   4.95,    .99,  15.00,    .00,  85.00
201213,10588,S1,111, 58.61,   4.50,  17.12,  29.73,  27.93,  13.51,   2.70,   4.50,    .00,  75.00,  25.00
201213,10592,S2,110, 62.31,   7.27,  17.27,  36.36,  24.55,  13.64,    .00,    .91,    .00,  75.00,  25.00
201213,10596,S2,45, 67.00,  15.56,  37.78,  22.22,  22.22,    .00,    .00,   2.22,    .00,  50.00,    .00
201213,10598,S2,27, 62.67,   7.41,  40.74,  22.22,  11.11,  14.81,    .00,   3.70,    .00,  50.00,    .00
201213,10606,1,57, 68.61,   8.77,  40.35,  38.60,  10.53,   1.75,    .00,    .00,  50.00,    .00,  50.00
201213,10612,S2,47, 69.28,  25.53,  31.91,  19.15,  12.77,   6.38,   4.26,    .00,    .00,  50.00,    .00
201213,10632,S1,101, 78.01,  56.44,  16.83,  13.86,   9.90,    .99,    .99,    .99,  70.00,  30.00,    .00
201213,10635,S2,100, 60.36,   4.00,  17.00,  33.00,  24.00,  21.00,   1.00,    .00,  30.00,  70.00,    .00
201213,10637,S1,138, 64.01,   1.45,  25.36,  49.28,  18.12,   4.35,    .72,    .72,  30.00,  70.00,    .00
201213,10638,S2,106, 62.54,  24.53,  15.09,  20.75,  11.32,  17.92,   8.49,   1.89,    .00, 100.00,    .00
201213,10639,S1,105, 64.52,  18.10,  20.95,  29.52,  17.14,   9.52,   3.81,    .95,  30.00,  70.00,    .00
201213,10642,S2,107, 66.82,    .93,  29.91,  57.94,   8.41,   2.80,    .00,    .00, 100.00,    .00,    .00
201213,10643,S1,68, 72.07,  16.18,  52.94,  25.00,   5.88,    .00,    .00,    .00,  30.00,    .00,  70.00
201213,10646,S1,46, 69.52,  30.43,  28.26,  21.74,   8.70,   4.35,   2.17,   4.35,  50.00,  50.00,    .00
201213,10647,S2,50, 61.76,   4.00,  24.00,  24.00,  32.00,  16.00,    .00,    .00,    .00, 100.00,    .00
201213,10648,S2,59, 69.05,  18.64,  28.81,  33.90,  13.56,   5.08,    .00,    .00,    .00,  70.00,  30.00
201213,10650,S2,62, 73.32,  50.00,  14.52,   8.06,  14.52,   9.68,   3.23,    .00,  30.00,  70.00,    .00
201213,10651,S2,37, 62.97,  10.81,  21.62,  35.14,  16.22,  13.51,    .00,   2.70,    .00, 100.00,    .00
201213,10652,S2,71, 62.55,   4.23,  29.58,  29.58,  16.90,  19.72,    .00,    .00,    .00, 100.00,    .00
201213,10653,S2,19, 57.58,    .00,  31.58,  21.05,  21.05,  15.79,   5.26,   5.26,  30.00,  70.00,    .00
201213,10655,S1,31, 66.61,  12.90,  16.13,  54.84,   6.45,   9.68,    .00,    .00, 100.00,    .00,    .00
201213,10659,S2,88, 67.88,  14.77,  40.91,  22.73,  10.23,  10.23,   1.14,    .00,    .00, 100.00,    .00
201213,10660,S1,44, 60.84,   9.09,  20.45,  22.73,  22.73,  20.45,   4.55,    .00,    .00, 100.00,    .00
201213,10661,S2,33, 68.82,  18.18,  33.33,  27.27,  18.18,   3.03,    .00,    .00,  30.00,  70.00,    .00
201213,10662,1,239, 67.95,  16.74,  38.49,  27.20,  11.72,   2.51,    .42,   2.93,  90.00,    .00,  10.00
201213,10663,S1,76, 70.32,  13.16,  42.11,  38.16,   5.26,   1.32,    .00,    .00,    .00,  80.00,  20.00
201213,10664,S2,63, 65.38,  15.87,  17.46,  41.27,  20.63,    .00,   3.17,   1.59,  50.00,  50.00,    .00
201213,10666,S2,80, 70.76,  16.25,  46.25,  27.50,   7.50,   2.50,    .00,    .00,  40.00,  60.00,    .00
201213,10668,S1,139, 71.04,  25.90,  40.29,  22.30,   7.91,    .72,    .00,   2.88,  30.00,  50.00,  20.00
201213,10669,S2,52, 69.62,  13.46,  40.38,  38.46,   3.85,   1.92,    .00,   1.92,  80.00,    .00,  20.00
201213,10684,S1,266, 68.09,  16.92,  33.08,  30.45,  14.29,   2.63,    .75,   1.88, 100.00,    .00,    .00
201213,10685,S2,27, 59.48,   7.41,  25.93,  33.33,  11.11,  11.11,   7.41,   3.70,    .00, 100.00,    .00
201213,10686,S1,143, 52.34,   6.99,   6.29,  20.28,  27.97,  18.88,  14.69,   4.90,  20.00,  80.00,    .00
201213,10687,S2,266, 61.05,   7.14,  21.80,  32.33,  23.68,   9.40,   1.88,   3.76,    .00, 100.00,    .00
201213,10688,S1,146, 55.99,   2.05,  13.70,  32.88,  26.03,  19.86,   3.42,   2.05,  20.00,  80.00,    .00
201213,10689,S2,99, 54.34,    .00,  17.17,  24.24,  25.25,  23.23,   8.08,   2.02,  20.00,  80.00,    .00
201213,10690,S1,24, 77.08,  50.00,  29.17,   4.17,   8.33,   8.33,    .00,    .00,  20.00,  80.00,    .00
201213,10695,S2,124, 56.35,   5.65,  21.77,  19.35,  20.16,  21.77,   6.45,   4.84,  20.00,  80.00,    .00
201213,10698,S1,302, 63.38,   1.32,  21.52,  50.66,  20.86,   4.30,    .33,    .99,  20.00,  80.00,    .00
201213,10699,S1,333, 59.62,   3.60,  19.22,  32.43,  23.72,  15.32,   5.11,    .60,  10.00,  90.00,    .00
201213,10700,S1,296, 55.88,  10.14,  15.88,  16.22,  20.27,  25.00,  10.14,   2.36,  10.00,  90.00,    .00
201213,10701,S2,224, 59.96,   3.13,  19.64,  33.04,  25.45,  13.84,   3.57,   1.34,  10.00,  90.00,    .00
201213,10702,S2,114, 62.83,   7.89,  16.67,  48.25,  19.30,   2.63,   2.63,   2.63,  10.00,  90.00,    .00
201213,10703,S1,59, 71.44,  49.15,   8.47,  10.17,  11.86,  13.56,   3.39,   3.39,    .00, 100.00,    .00
201213,10704,S2,52, 55.40,   1.92,  23.08,  34.62,  13.46,  11.54,   9.62,   5.77,  10.00,  90.00,    .00
201213,10711,S2,126, 61.99,    .00,  19.05,  57.14,  17.46,   3.17,    .79,   2.38,    .00,  75.00,  25.00
201213,10729,S2,49, 58.29,   6.12,  20.41,  22.45,  28.57,  14.29,   6.12,   2.04,  10.00,  90.00,    .00
201213,10730,S1,144, 63.25,   1.39,  22.22,  53.47,  18.06,   4.17,    .69,    .00,  15.00,  85.00,    .00
201213,10735,S1,214, 58.49,   7.94,  24.77,  20.09,  26.17,  10.75,   7.48,   2.80,  20.00,  80.00,    .00
201213,10736,S2,126, 65.13,   3.97,  38.89,  34.92,  13.49,   7.14,   1.59,    .00,  10.00,  90.00,    .00
201213,10738,S1,13, 74.62,  38.46,  46.15,  15.38,    .00,    .00,    .00,    .00, 100.00,    .00,    .00
201213,10739,S1,13, 71.15,   7.69,  76.92,  15.38,    .00,    .00,    .00,    .00, 100.00,    .00,    .00
201213,10740,S1,13, 65.62,    .00,  38.46,  61.54,    .00,    .00,    .00,    .00, 100.00,    .00,    .00
201213,10744,1,206, 65.97,   3.40,  27.18,  57.28,  11.17,    .00,    .00,    .97, 100.00,    .00,    .00
201213,10751,S2,6, 59.50,  16.67,  33.33,    .00,  33.33,    .00,  16.67,    .00,    .00, 100.00,    .00
201213,10752,S2,15, 58.80,    .00,  26.67,  40.00,  13.33,  13.33,    .00,   6.67,  25.00,  75.00,    .00
201213,10753,S1,35, 62.46,  17.14,  22.86,  28.57,  17.14,    .00,   5.71,   8.57,    .00,    .00,    .00
201213,10755,S1,26, 69.85,  23.08,  30.77,  30.77,  11.54,    .00,   3.85,    .00,    .00, 100.00,    .00
201213,10757,S2,27, 56.63,   7.41,  14.81,  25.93,  22.22,  11.11,  18.52,    .00,  10.00,  90.00,    .00
201213,10764,S2,4, 57.50,    .00,    .00,  50.00,  50.00,    .00,    .00,    .00,  10.00,  90.00,    .00
201213,10765,S2,34, 59.09,   2.94,  14.71,  38.24,  32.35,   5.88,    .00,   5.88,    .00, 100.00,    .00
201213,10766,S2,8, 55.25,  12.50,    .00,  50.00,  25.00,    .00,    .00,  12.50,   5.00,  95.00,    .00
201213,11055,S2,34, 57.38,   8.82,  14.71,  20.59,  20.59,  26.47,   8.82,    .00,    .00, 100.00,    .00
201213,11056,S1,35, 58.94,  11.43,   2.86,  37.14,  20.00,  25.71,   2.86,    .00,    .00,  85.00,  15.00
201213,11057,S1,36, 57.92,    .00,  11.11,  27.78,  38.89,  22.22,    .00,    .00, 100.00,    .00,    .00
201213,11058,S2,48, 57.67,    .00,  18.75,  27.08,  20.83,  31.25,   2.08,    .00,    .00,  85.00,  15.00
201213,11060,S2,51, 62.53,    .00,   5.88,  72.55,  17.65,   3.92,    .00,    .00,    .00,  90.00,  10.00
201213,11061,S1,46, 55.07,    .00,  13.04,  19.57,  30.43,  34.78,   2.17,    .00,    .00,  90.00,  10.00
201213,11065,1,49, 66.67,   6.12,  26.53,  57.14,  10.20,    .00,    .00,    .00, 100.00,    .00,    .00
201213,11066,S1,31, 62.29,  22.58,  19.35,  12.90,  12.90,  29.03,   3.23,    .00,    .00, 100.00,    .00
201213,11069,S2,25, 71.60,  40.00,  24.00,  16.00,   4.00,  16.00,    .00,    .00,    .00, 100.00,    .00
201213,11079,1,19, 64.05,    .00,   5.26,  84.21,   5.26,   5.26,    .00,    .00,  50.00,    .00,  50.00
201213,11082,S2,11, 69.27,  36.36,  18.18,   9.09,  27.27,   9.09,    .00,    .00, 100.00,    .00,    .00
201213,11091,1,27, 61.30,    .00,   7.41,  59.26,  29.63,   3.70,    .00,    .00,  65.52,    .00,  34.48
201213,11092,1,14, 63.57,    .00,   7.14,  71.43,  21.43,    .00,    .00,    .00,  35.00,  45.00,  20.00
201213,11093,1,21, 70.71,    .00,  61.90,  33.33,   4.76,    .00,    .00,    .00,  20.00,  60.00,  20.00
201213,11094,1,9, 67.67,    .00,  33.33,  66.67,    .00,    .00,    .00,    .00,  40.00,  40.00,  20.00
201213,11095,1,7, 71.14,    .00,  57.14,  42.86,    .00,    .00,    .00,    .00,  40.00,  40.00,  20.00
201213,11108,S2,75, 68.20,  25.33,  30.67,  16.00,  14.67,   9.33,   2.67,   1.33,    .00,  75.00,  25.00
201213,11109,S1,84, 67.29,  22.62,  29.76,  22.62,  10.71,   7.14,   4.76,   2.38,    .00,  75.00,  25.00
201213,11110,S1,73, 62.59,  15.07,  27.40,  17.81,  21.92,  10.96,   2.74,   4.11,  25.00,  75.00,    .00
201213,11114,S1,131, 56.82,  10.69,  15.27,  16.03,  25.95,  19.08,  11.45,   1.53,    .00,  75.00,  25.00
201213,11115,S2,79, 66.00,  31.65,  13.92,  16.46,  18.99,  16.46,   1.27,   1.27,  10.00,  90.00,    .00
201213,11116,S2,81, 67.26,  22.22,  22.22,  32.10,  13.58,   8.64,    .00,   1.23,    .00,  80.00,  20.00
201213,11117,S1,76, 65.33,  23.68,  18.42,  26.32,  13.16,  13.16,   2.63,   2.63,  10.00,  90.00,    .00
201213,11119,S2,35, 59.17,  11.43,  20.00,  17.14,  20.00,  20.00,   8.57,   2.86,    .00, 100.00,    .00
201213,11120,S2,38, 61.42,  15.79,  23.68,  18.42,  15.79,  18.42,   7.89,    .00,    .00, 100.00,    .00
201213,11121,S2,44, 58.84,   9.09,  15.91,  22.73,  20.45,  27.27,   4.55,    .00,    .00, 100.00,    .00
201213,11124,S2,42, 62.55,   4.76,  11.90,  45.24,  35.71,    .00,    .00,   2.38,    .00, 100.00,    .00
201213,11125,S1,49, 60.02,   6.12,  16.33,  36.73,  28.57,   6.12,   4.08,   2.04,  10.00,  90.00,    .00
201213,11126,S2,47, 70.91,  36.17,  25.53,  14.89,  10.64,   8.51,   4.26,    .00,    .00, 100.00,    .00
201213,11127,S2,22, 65.55,  13.64,  18.18,  31.82,  31.82,   4.55,    .00,    .00,    .00, 100.00,    .00
201213,11128,S1,89, 67.13,  31.46,  30.34,  15.73,   7.87,   6.74,   2.25,   5.62,    .00, 100.00,    .00
201213,11129,S1,71, 60.83,   7.04,  18.31,  29.58,  29.58,  11.27,   2.82,   1.41,  10.00,  90.00,    .00
201213,11130,S2,28, 62.96,   3.57,  39.29,  14.29,  17.86,  25.00,    .00,    .00,    .00, 100.00,    .00
201213,11131,S2,38, 65.95,  10.53,  28.95,  28.95,  15.79,  13.16,   2.63,    .00,    .00, 100.00,    .00
201213,11141,S1,98, 75.38,  25.51,  54.08,  19.39,   1.02,    .00,    .00,    .00,  25.00,    .00,  75.00
201213,11148,S2,175, 62.52,    .00,   8.00,  69.71,  19.43,   1.71,   1.14,    .00,  75.00,    .00,  25.00
201213,11149,S1,116, 60.99,    .00,   5.17,  63.79,  29.31,    .00,    .00,   1.72, 100.00,    .00,    .00
201213,11152,S1,174, 65.21,    .00,  20.11,  70.11,   8.05,   1.15,    .00,    .57, 100.00,    .00,    .00
201213,11153,S1,104, 60.52,    .00,   4.81,  55.77,  35.58,   2.88,    .00,    .96,  33.00,  67.00,    .00
201213,11161,S2,76, 66.36,    .00,  19.74,  73.68,   3.95,    .00,   1.32,   1.32, 100.00,    .00,    .00
201213,11164,S2,28, 62.32,    .00,  14.29,  60.71,  21.43,    .00,    .00,   3.57, 100.00,    .00,    .00
201213,11165,S1,35, 65.49,    .00,  22.86,  74.29,    .00,    .00,    .00,   2.86, 100.00,    .00,    .00
201213,11170,S2,45, 63.38,    .00,  13.33,  75.56,   6.67,    .00,   2.22,   2.22, 100.00,    .00,    .00
201213,11175,S1,41, 62.07,    .00,  17.07,  63.41,  12.20,   2.44,    .00,   4.88,  75.00,  25.00,    .00
201213,11183,S2,65, 65.86,    .00,  30.77,  67.69,    .00,    .00,    .00,   1.54, 100.00,    .00,    .00
201213,11216,S1,7, 50.71,    .00,  28.57,  42.86,    .00,    .00,    .00,  28.57, 100.00,    .00,    .00
201213,11217,S2,9, 65.00,  11.11,  11.11,  66.67,    .00,    .00,  11.11,    .00, 100.00,    .00,    .00
201213,11224,S1,28, 56.79,    .00,   3.57,  32.14,  53.57,  10.71,    .00,    .00,  25.00,  75.00,    .00
201213,11229,1,17, 68.18,   5.88,  35.29,  47.06,  11.76,    .00,    .00,    .00, 100.00,    .00,    .00
201213,11231,S1,26, 69.88,    .00,  57.69,  42.31,    .00,    .00,    .00,    .00,  30.00,    .00,  70.00
201213,11233,S2,19, 65.84,  10.53,  26.32,  42.11,  15.79,   5.26,    .00,    .00, 100.00,    .00,    .00
201213,11234,S1,6, 64.33,    .00,  33.33,  33.33,  33.33,    .00,    .00,    .00,  50.00,  50.00,    .00
201213,11237,S1,15, 53.20,    .00,   6.67,  13.33,  46.67,  33.33,    .00,    .00,  40.00,  60.00,    .00
201213,11264,S1,25, 72.40,   8.00,  64.00,  24.00,   4.00,    .00,    .00,    .00, 100.00,    .00,    .00
201213,11273,S1,58, 62.03,   6.90,  17.24,  39.66,  24.14,   5.17,   6.90,    .00,    .00, 100.00,    .00
201213,11274,S1,33, 68.55,   6.06,  33.33,  57.58,   3.03,    .00,    .00,    .00,  75.00,    .00,  25.00
201213,11275,S1,29, 53.48,   6.90,   6.90,  37.93,  10.34,  13.79,  17.24,   6.90,    .00, 100.00,    .00
201213,11277,S2,39, 64.97,   2.56,  28.21,  43.59,  23.08,   2.56,    .00,    .00,  25.00,  75.00,    .00
201213,11278,S2,42, 55.93,   4.76,  16.67,  30.95,  28.57,   7.14,   4.76,   7.14,    .00, 100.00,    .00
201213,11280,S2,59, 66.53,  15.25,  23.73,  33.90,  22.03,   3.39,   1.69,    .00,  50.00,  50.00,    .00
201213,11285,S1,134, 66.43,   9.70,  46.27,  29.10,   8.21,    .00,   2.99,   3.73, 100.00,    .00,    .00
201213,11286,S2,43, 66.42,   4.65,  55.81,  30.23,   2.33,    .00,    .00,   6.98, 100.00,    .00,    .00
201213,11287,S1,58, 64.60,   6.90,  34.48,  41.38,   8.62,   1.72,    .00,   6.90, 100.00,    .00,    .00
201213,11288,S2,17, 77.35,  47.06,  41.18,   5.88,   5.88,    .00,    .00,    .00,  60.00,    .00,  40.00
201213,11291,S2,31, 70.39,  29.03,  12.90,  51.61,   6.45,    .00,    .00,    .00, 100.00,    .00,    .00
201213,11296,S2,14, 57.57,  21.43,  21.43,  21.43,  14.29,    .00,   7.14,  14.29,  50.00,  50.00,    .00
201213,11307,S1,39, 59.26,    .00,  10.26,  51.28,  20.51,  12.82,   5.13,    .00, 100.00,    .00,    .00
201213,11308,S2,38, 59.18,    .00,  10.53,  52.63,  21.05,  13.16,   2.63,    .00,  90.00,    .00,  10.00
201213,11318,1,38, 65.53,    .00,  34.21,  55.26,   7.89,   2.63,    .00,    .00, 100.00,    .00,    .00
201213,11334,1,138, 64.13,    .72,  23.19,  52.17,  21.74,   2.17,    .00,    .00,  30.00,  60.00,  10.00
201213,11335,1,36, 68.14,   8.33,  36.11,  41.67,  11.11,   2.78,    .00,    .00,  40.00,  40.00,  20.00
201213,11336,1,73, 65.10,   1.37,  30.14,  42.47,  24.66,   1.37,    .00,    .00,  30.00,  40.00,  30.00
201213,11350,S1,32, 60.44,    .00,  28.13,  46.88,  12.50,   3.13,   3.13,   6.25, 100.00,    .00,    .00
201213,11383,1,45, 63.89,    .00,  28.89,  40.00,  24.44,   6.67,    .00,    .00,  14.29,  85.71,    .00
201213,11384,1,14, 68.71,  14.29,  28.57,  42.86,  14.29,    .00,    .00,    .00,  20.00,  55.00,  25.00
201213,11385,1,9, 69.33,  22.22,  33.33,  11.11,  33.33,    .00,    .00,    .00,  20.00,  60.00,  20.00
201213,11388,S2,11, 63.27,    .00,  27.27,  45.45,  18.18,   9.09,    .00,    .00,  70.00,    .00,  30.00
201213,11389,S2,21, 64.95,    .00,  23.81,  66.67,   4.76,    .00,   4.76,    .00,  80.00,    .00,  20.00
201213,11394,S1,10, 68.10,  10.00,  30.00,  60.00,    .00,    .00,    .00,    .00, 100.00,    .00,    .00
201213,11398,S1,10, 58.10,    .00,  20.00,  50.00,  20.00,    .00,    .00,  10.00, 100.00,    .00,    .00
201213,11402,S1,17, 61.82,   5.88,  17.65,  52.94,  17.65,    .00,    .00,   5.88,  50.00,    .00,  50.00
201213,11405,S2,151, 59.30,   3.97,  15.89,  25.17,  35.76,  15.23,   3.97,    .00,    .00, 100.00,    .00
201213,11406,S1,173, 58.60,    .00,   9.83,  38.15,  35.26,  15.61,   1.16,    .00,  51.00,  49.00,    .00
201213,11407,S1,111, 62.44,    .90,  16.22,  48.65,  28.83,   4.50,    .00,    .90,    .00, 100.00,    .00
201213,11408,S2,109, 57.16,    .00,   1.83,  34.86,  55.05,   8.26,    .00,    .00,    .00, 100.00,    .00
201213,11412,S1,111, 61.99,    .00,  14.41,  52.25,  29.73,   2.70,    .90,    .00,  50.00,  50.00,    .00
201213,11416,S2,106, 58.25,    .00,   7.55,  34.91,  45.28,  11.32,    .00,    .94,  34.00,  66.00,    .00
201213,11417,S1,85, 63.85,    .00,  30.59,  43.53,  20.00,   2.35,   2.35,   1.18,  50.00,  50.00,    .00
201213,11420,S1,217, 63.84,    .00,  25.35,  52.53,  17.97,   3.23,    .46,    .46,  66.00,  34.00,    .00
201213,11424,S2,18, 66.06,    .00,  11.11,  88.89,    .00,    .00,    .00,    .00,  40.00,  60.00,    .00
201213,11425,S1,26, 66.46,    .00,  34.62,  53.85,  11.54,    .00,    .00,    .00, 100.00,    .00,    .00
201213,11428,S2,36, 61.53,    .00,  11.11,  63.89,  22.22,    .00,    .00,   2.78,  67.00,  33.00,    .00
201213,11430,S1,45, 63.64,    .00,  15.56,  71.11,  13.33,    .00,    .00,    .00,  60.00,  40.00,    .00
201213,11433,S1,26, 65.50,    .00,  19.23,  76.92,   3.85,    .00,    .00,    .00,  75.00,    .00,  25.00
201213,11440,1,229, 64.19,   3.49,  19.65,  53.71,  19.21,   3.93,    .00,    .00, 100.00,    .00,    .00
201213,11472,S2,40, 64.25,   2.50,  17.50,  75.00,   2.50,    .00,    .00,   2.50,  60.00,  40.00,    .00
201213,11479,S1,17, 59.88,    .00,    .00,  58.82,  41.18,    .00,    .00,    .00,  60.00,  40.00,    .00
201213,11480,S1,36, 58.36,    .00,   2.78,  66.67,  22.22,   2.78,    .00,   5.56,  60.00,  40.00,    .00
201213,11489,S1,39, 63.08,    .00,  12.82,  74.36,  10.26,    .00,    .00,   2.56,  50.00,  50.00,    .00
201213,11493,S2,178, 66.64,    .00,  26.97,  71.91,    .00,    .00,    .00,   1.12,  65.00,    .00,  35.00
201213,11494,S1,42, 64.33,    .00,   7.14,  88.10,   2.38,   2.38,    .00,    .00,  50.00,  50.00,    .00
201213,11520,S2,186, 66.37,   3.76,  29.57,  56.99,   8.60,    .00,    .00,   1.08, 100.00,    .00,    .00
201213,11537,S1,2, 69.50,  50.00,    .00,    .00,  50.00,    .00,    .00,    .00, 100.00,    .00,    .00
201213,11538,S2,5, 47.80,    .00,    .00,  40.00,  40.00,    .00,    .00,  20.00, 100.00,    .00,    .00
201213,11567,S1,23, 66.30,  26.09,  17.39,  26.09,  13.04,  13.04,    .00,   4.35,    .00,  80.00,  20.00
201213,11568,S2,23, 64.22,  26.09,  17.39,  21.74,   8.70,  21.74,    .00,   4.35,  25.00,  75.00,    .00
201213,11569,S1,23, 46.00,   4.35,    .00,  21.74,   4.35,  26.09,  43.48,    .00,  10.00,  90.00,    .00
201213,11570,S2,22, 56.05,   4.55,   9.09,  22.73,  36.36,  22.73,   4.55,    .00,  20.00,  80.00,    .00
201213,11571,S1,21, 63.29,  19.05,  33.33,   9.52,  23.81,    .00,   9.52,   4.76,  20.00,  80.00,    .00
201213,11573,1,23, 65.43,    .00,  39.13,  47.83,   8.70,    .00,    .00,   4.35, 100.00,    .00,    .00
201213,11574,S2,24, 57.13,   4.17,   4.17,  33.33,  50.00,   4.17,    .00,   4.17,    .00, 100.00,    .00
201213,11576,S1,25, 65.76,  20.00,  28.00,  20.00,  12.00,  12.00,   4.00,   4.00,    .00, 100.00,    .00
201213,11577,1,41, 59.37,   2.44,   9.76,  39.02,  39.02,   9.76,    .00,    .00,  50.00,  50.00,    .00
201213,11581,S2,31, 61.97,  16.13,  12.90,  19.35,  32.26,   9.68,   9.68,    .00,    .00, 100.00,    .00
201213,11582,S1,18, 57.78,  16.67,  11.11,   5.56,  50.00,  11.11,    .00,   5.56,    .00, 100.00,    .00
201213,11583,S2,5, 76.20,  80.00,    .00,    .00,  20.00,    .00,    .00,    .00,    .00, 100.00,    .00
201213,11584,S1,15, 65.87,   6.67,  20.00,  60.00,  13.33,    .00,    .00,    .00, 100.00,    .00,    .00
201213,11585,S1,15, 65.00,  20.00,  20.00,  33.33,   6.67,  13.33,   6.67,    .00,  15.00,  70.00,  15.00
201213,11587,S1,9, 70.22,  44.44,  11.11,  22.22,    .00,  22.22,    .00,    .00,    .00, 100.00,    .00
201213,11588,S2,9, 75.44,  44.44,  33.33,  11.11,    .00,  11.11,    .00,    .00, 100.00,    .00,    .00
201213,11590,S2,3, 74.00,    .00, 100.00,    .00,    .00,    .00,    .00,    .00,  50.00,    .00,  50.00
201213,11591,S1,10, 60.30,    .00,  30.00,  30.00,  20.00,  20.00,    .00,    .00, 100.00,    .00,    .00
201213,11592,1,19, 67.84,    .00,  42.11,  57.89,    .00,    .00,    .00,    .00,  50.00,    .00,  50.00
201213,11593,S2,7, 66.14,  42.86,    .00,  42.86,    .00,    .00,    .00,  14.29,  40.00,  60.00,    .00
201213,11594,S2,1, 56.00,    .00,    .00,    .00, 100.00,    .00,    .00,    .00,    .00, 100.00,    .00
201213,11596,1,28, 66.32,    .00,  39.29,  46.43,   3.57,  10.71,    .00,    .00,  90.00,    .00,  10.00
201213,11601,1,9, 79.22,  44.44,  55.56,    .00,    .00,    .00,    .00,    .00,    .00,    .00, 100.00
201213,11628,S2,4, 79.50,  50.00,  50.00,    .00,    .00,    .00,    .00,    .00, 100.00,    .00,    .00
